Code,Item,Group,Region_Number,Region_Name,State_Name,Average_Annual_Percent_Growth,Year,Value
1,Medicaid/Personal Health Care (Millions of Dollars),United States,0,United States,,6.7,2018,531782
1,Medicaid/Personal Health Care (Millions of Dollars),United States,0,United States,,6.7,2019,552953
1,Medicaid/Personal Health Care (Millions of Dollars),United States,0,United States,,6.7,2020,586914
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,1991,6676
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,1992,7418
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,1993,7768
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,1994,8896
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,1995,9917
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,1996,9893
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,1997,11035
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,1998,11792
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,1999,12517
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2000,13198
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2001,14338
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2002,15921
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2003,16219
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2004,17814
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2005,18898
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2006,18565
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2007,19772
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2008,21097
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2009,23289
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2010,23383
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2011,23833
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2012,25512
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2013,26113
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2014,28519
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2015,30368
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2016,31616
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2017,31577
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2018,32910
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2019,32767
1,Medicaid/Personal Health Care (Millions of Dollars),Region,1,New England,,5.8,2020,34183
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,1991,24821
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,1992,28301
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,1993,30979
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,1994,33776
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,1995,36246
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,1996,39010
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,1997,40094
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,1998,42249
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,1999,45628
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2000,49111
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2001,51654
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2002,57695
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2003,63150
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2004,66943
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2005,71081
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2006,71508
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2007,73382
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2008,76198
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2009,81156
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2010,84403
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2011,88672
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2012,87340
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2013,88864
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2014,97912
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2015,103253
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2016,109981
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2017,117574
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2018,122226
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2019,123410
1,Medicaid/Personal Health Care (Millions of Dollars),Region,2,Mideast,,5.7,2020,125408
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,1991,13820
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,1992,16525
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,1993,18627
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,1994,19492
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,1995,20502
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,1996,21889
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,1997,23159
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,1998,22560
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,1999,24674
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2000,26924
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2001,29994
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2002,32312
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2003,34767
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2004,36959
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2005,40152
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2006,37736
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2007,41670
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2008,43296
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2009,49395
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2010,51876
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2011,49726
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2012,52941
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2013,56964
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2014,62039
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2015,66741
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2016,68168
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2017,70092
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2018,70563
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2019,74817
1,Medicaid/Personal Health Care (Millions of Dollars),Region,3,Great Lakes,,6.4,2020,83497
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,1991,5548
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,1992,6569
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,1993,7205
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,1994,7910
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,1995,8380
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,1996,8867
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,1997,9093
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,1998,9893
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,1999,10508
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2000,12071
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2001,13192
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2002,15030
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2003,15847
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2004,17519
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2005,18429
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2006,18402
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2007,19440
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2008,20475
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2009,22251
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2010,23101
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2011,24117
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2012,25535
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2013,26266
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2014,27973
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2015,29466
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2016,30255
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2017,31077
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2018,32582
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2019,33444
1,Medicaid/Personal Health Care (Millions of Dollars),Region,4,Plains,,6.5,2020,34551
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,1991,17662
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,1992,21016
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,1993,24393
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,1994,26765
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,1995,28885
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,1996,29684
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,1997,31318
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,1998,32794
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,1999,34807
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2000,39845
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2001,46349
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2002,50245
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2003,54508
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2004,61447
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2005,63168
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2006,60981
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2007,64898
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2008,68548
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2009,73704
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2010,78449
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2011,78815
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2012,81125
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2013,83909
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2014,90551
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2015,93706
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2016,94804
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2017,101061
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2018,103816
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2019,109342
1,Medicaid/Personal Health Care (Millions of Dollars),Region,5,Southeast,,6.7,2020,114627
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,1991,6828
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,1992,8380
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,1993,9596
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,1994,10587
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,1995,11171
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,1996,12026
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,1997,12273
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,1998,12657
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,1999,13689
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2000,14527
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2001,16754
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2002,19577
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2003,21761
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2004,24069
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2005,26897
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2006,27508
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2007,30493
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2008,32815
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2009,37086
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2010,40114
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2011,40567
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2012,40015
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2013,41934
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2014,46999
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2015,50702
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2016,52450
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2017,52345
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2018,53853
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2019,56166
1,Medicaid/Personal Health Care (Millions of Dollars),Region,6,Southwest,,7.9,2020,61125
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,1991,1751
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,1992,2034
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,1993,2255
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,1994,2448
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,1995,2663
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,1996,2849
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,1997,2945
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,1998,3256
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,1999,3504
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2000,3967
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2001,4350
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2002,4746
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2003,5165
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2004,5682
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2005,6127
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2006,6194
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2007,6419
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2008,6882
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2009,7608
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2010,8517
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2011,8535
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2012,9409
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2013,10059
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2014,11119
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2015,12446
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2016,13165
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2017,14181
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2018,15547
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2019,16310
1,Medicaid/Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,8.2,2020,17165
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,1991,11815
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,1992,13173
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,1993,15630
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,1994,16982
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,1995,18487
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,1996,20291
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,1997,21435
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,1998,23116
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,1999,25953
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2000,27300
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2001,31804
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2002,34569
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2003,38030
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2004,40313
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2005,42828
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2006,42421
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2007,45039
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2008,48579
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2009,51859
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2010,55865
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2011,59420
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2012,66378
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2013,71558
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2014,81808
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2015,97822
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2016,102943
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2017,98160
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2018,100286
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2019,106696
1,Medicaid/Personal Health Care (Millions of Dollars),Region,8,Far West,,8.2,2020,116357
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,1991,871
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,1992,1157
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,1993,1303
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,1994,1426
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,1995,1556
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,1996,1647
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,1997,1829
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,1998,1956
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,1999,2077
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2000,2503
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2001,2609
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2002,2856
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2003,3176
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2004,3360
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2005,3690
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2006,3579
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2007,3559
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2008,3863
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2009,4164
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2010,5003
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2011,4426
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2012,4767
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2013,4671
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2014,4990
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2015,5044
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2016,4818
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2017,5189
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2018,5350
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2019,5649
1,Medicaid/Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,6.7,2020,5731
