Code,Item,Group,Region_Number,REGION_NAME,State_Name,Average_Annual_Percent_Growth,Year,Value
1,Private Health Insurance/Personal Health Care ($),Region,1,New England,,4.3,2015,4981
1,Private Health Insurance/Personal Health Care ($),Region,1,New England,,4.3,2016,5134
1,Private Health Insurance/Personal Health Care ($),Region,1,New England,,4.3,2017,5557
1,Private Health Insurance/Personal Health Care ($),Region,1,New England,,4.3,2018,5679
1,Private Health Insurance/Personal Health Care ($),Region,1,New England,,4.3,2019,5708
1,Private Health Insurance/Personal Health Care ($),Region,1,New England,,4.3,2020,5554
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2001,2378
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2002,2512
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2003,2746
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2004,2914
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2005,3108
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2006,3352
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2007,3585
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2008,3702
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2009,4038
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2010,4183
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2011,4448
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2012,4483
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2013,4572
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2014,4602
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2015,4852
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2016,4993
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2017,5281
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2018,5601
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2019,5775
1,Private Health Insurance/Personal Health Care ($),Region,2,Mideast,,4.6,2020,5626
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2001,2282
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2002,2546
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2003,2789
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2004,2927
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2005,3156
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2006,3310
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2007,3533
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2008,3657
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2009,3867
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2010,3995
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2011,4010
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2012,4035
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2013,4050
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2014,4164
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2015,4275
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2016,4520
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2017,4727
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2018,4875
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2019,4982
1,Private Health Insurance/Personal Health Care ($),Region,3,Great Lakes,,3.9,2020,4748
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2001,2053
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2002,2263
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2003,2447
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2004,2756
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2005,2784
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2006,3089
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2007,3184
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2008,3343
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2009,3558
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2010,3587
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2011,3858
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2012,3999
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2013,3905
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2014,3987
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2015,4120
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2016,4199
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2017,4523
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2018,4742
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2019,4904
1,Private Health Insurance/Personal Health Care ($),Region,4,Plains,,4.5,2020,4698
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2001,2094
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2002,2281
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2003,2463
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2004,2679
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2005,2840
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2006,2929
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2007,3111
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2008,3282
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2009,3489
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2010,3617
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2011,3720
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2012,3821
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2013,3833
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2014,3958
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2015,4128
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2016,4285
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2017,4444
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2018,4705
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2019,4996
1,Private Health Insurance/Personal Health Care ($),Region,5,Southeast,,4.5,2020,4872
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2001,2019
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2002,2272
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2003,2518
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2004,2626
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2005,2976
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2006,2992
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2007,3142
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2008,3212
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2009,3581
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2010,3762
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2011,3781
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2012,3966
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2013,3973
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2014,4079
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2015,4116
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2016,4398
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2017,4470
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2018,4713
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2019,4960
1,Private Health Insurance/Personal Health Care ($),Region,6,Southwest,,4.6,2020,4763
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2001,1996
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2002,2180
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2003,2358
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2004,2478
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2005,2808
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2006,2885
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2007,2995
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2008,3057
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2009,3207
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2010,3178
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2011,3400
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2012,3500
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2013,3589
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2014,3726
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2015,3745
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2016,4076
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2017,4227
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2018,4216
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2019,4159
1,Private Health Insurance/Personal Health Care ($),Region,7,Rocky Mountains,,3.9,2020,4102
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2001,2047
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2002,2219
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2003,2501
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2004,2678
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2005,2894
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2006,3031
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2007,3228
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2008,3390
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2009,3643
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2010,3827
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2011,4097
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2012,4097
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2013,4048
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2014,4201
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2015,4425
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2016,4748
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2017,4812
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2018,4940
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2019,5154
1,Private Health Insurance/Personal Health Care ($),Region,8,Far West,,5,2020,5168
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2001,2184
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2002,2195
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2003,2448
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2004,2777
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2005,2774
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2006,2917
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2007,3125
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2008,3127
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2009,3403
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2010,3318
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2011,3371
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2012,3300
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2013,3330
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2014,3391
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2015,3566
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2016,3740
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2017,4041
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2018,4234
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2019,4681
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Alabama,4.1,2020,4680
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2001,3091
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2002,3306
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2003,3755
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2004,3984
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2005,4324
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2006,4000
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2007,4099
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2008,4434
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2009,4845
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2010,5089
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2011,5418
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2012,6143
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2013,5306
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2014,5470
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2015,6684
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2016,6804
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2017,6528
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2018,6278
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2019,6496
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,Alaska,4,2020,6523
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2001,1836
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2002,1941
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2003,2254
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2004,2342
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2005,2770
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2006,2678
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2007,3035
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2008,3350
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2009,3464
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2010,3515
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2011,3777
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2012,3766
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2013,3417
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2014,3636
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2015,3828
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2016,4407
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2017,4318
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2018,4424
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2019,4495
1,Private Health Insurance/Personal Health Care ($),State,6,Southwest,Arizona,4.5,2020,4231
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2001,1923
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2002,2352
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2003,2213
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2004,2387
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2005,2453
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2006,2768
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2007,2900
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2008,3211
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2009,3219
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2010,3160
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2011,3320
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2012,3562
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2013,3479
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2014,3663
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2015,3724
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2016,4128
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2017,4359
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2018,4634
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2019,4770
1,Private Health Insurance/Personal Health Care ($),State,5,Southeast,Arkansas,5,2020,4836
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2001,2059
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2002,2165
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2003,2475
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2004,2633
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2005,2838
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2006,3005
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2007,3188
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2008,3329
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2009,3536
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2010,3763
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2011,4172
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2012,4135
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2013,4131
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2014,4307
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2015,4626
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2016,4976
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2017,4993
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2018,5071
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2019,5312
1,Private Health Insurance/Personal Health Care ($),State,8,Far West,California,5.1,2020,5302
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2001,2056
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2002,2274
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2003,2502
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2004,2646
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2005,2918
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2006,2925
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2007,3148
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2008,3334
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2009,3522
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2010,3389
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2011,3758
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2012,3832
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2013,3981
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2014,4151
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2015,4115
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2016,4525
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2017,4835
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2018,4602
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2019,4468
1,Private Health Insurance/Personal Health Care ($),State,7,Rocky Mountains,Colorado,4.3,2020,4538
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2001,2574
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2002,2574
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2003,2969
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2004,3229
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2005,3383
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2006,3555
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2007,3745
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2008,4116
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2009,4464
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2010,4522
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2011,4734
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2012,4777
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2013,4665
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2014,4813
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2015,4930
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2016,4996
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2017,5398
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2018,5473
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2019,5537
1,Private Health Insurance/Personal Health Care ($),State,1,New England,Connecticut,4.3,2020,5692
1,Private Health Insurance/Personal Health Care ($),State,2,Mideast,Delaware,4.1,2001,2619
1,Private Health Insurance/Personal Health Care ($),State,2,Mideast,Delaware,4.1,2002,2887
1,Private Health Insurance/Personal Health Care ($),State,2,Mideast,Delaware,4.1,2003,2977
1,Private Health Insurance/Personal Health Care ($),State,2,Mideast,Delaware,4.1,2004,3379
