Code,Item,Group,Region_Number,Region_Name,State_Name,Average_Annual_Percent_Growth,Year,Value
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2004,7236
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2005,7762
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2006,8897
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2007,9324
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2008,9847
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2009,10234
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2010,10384
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2011,10629
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2012,10614
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2013,10704
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2014,10869
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2015,10972
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2016,11076
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2017,11339
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2018,11646
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2019,12087
1,Medicare/Personal Health Care ($),Region,3,Great Lakes,,4.6,2020,11886
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,1991,2867
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,1992,3187
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,1993,3388
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,1994,3691
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,1995,4005
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,1996,4218
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,1997,4420
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,1998,4388
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,1999,4495
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2000,4732
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2001,5264
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2002,5580
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2003,5893
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2004,6389
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2005,6860
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2006,7985
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2007,8360
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2008,8741
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2009,9017
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2010,9206
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2011,9433
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2012,9553
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2013,9680
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2014,9946
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2015,10174
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2016,10269
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2017,10664
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2018,11018
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2019,11363
1,Medicare/Personal Health Care ($),Region,4,Plains,,4.8,2020,11291
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,1991,3361
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,1992,3799
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,1993,4099
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,1994,4567
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,1995,4942
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,1996,5244
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,1997,5444
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,1998,5250
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,1999,5316
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2000,5500
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2001,6019
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2002,6390
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2003,6766
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2004,7364
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2005,7833
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2006,9035
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2007,9448
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2008,9932
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2009,10333
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2010,10495
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2011,10695
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2012,10719
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2013,10717
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2014,10837
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2015,11031
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2016,11128
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2017,11392
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2018,11760
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2019,12344
1,Medicare/Personal Health Care ($),Region,5,Southeast,,4.6,2020,12334
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,1991,3244
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,1992,3656
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,1993,3988
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,1994,4567
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,1995,5124
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,1996,5560
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,1997,5860
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,1998,5570
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,1999,5431
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2000,5559
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2001,6036
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2002,6496
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2003,6959
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2004,7617
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2005,8179
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2006,9416
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2007,9839
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2008,10267
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2009,10681
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2010,10872
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2011,11047
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2012,11030
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2013,11025
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2014,11188
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2015,11388
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2016,11492
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2017,11762
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2018,12146
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2019,12711
1,Medicare/Personal Health Care ($),Region,6,Southwest,,4.8,2020,12716
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,1991,2770
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,1992,3086
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,1993,3360
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,1994,3680
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,1995,4064
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,1996,4273
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,1997,4411
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,1998,4261
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,1999,4381
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2000,4538
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2001,4949
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2002,5264
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2003,5604
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2004,6107
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2005,6489
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2006,7402
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2007,7672
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2008,7960
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2009,8272
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2010,8432
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2011,8589
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2012,8697
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2013,8709
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2014,8991
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2015,9179
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2016,9315
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2017,9693
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2018,9992
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2019,10412
1,Medicare/Personal Health Care ($),Region,7,Rocky Mountains,,4.6,2020,10330
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,1991,3623
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,1992,3979
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,1993,4338
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,1994,4683
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,1995,4967
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,1996,5243
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,1997,5443
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,1998,5375
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,1999,5533
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2000,5673
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2001,6122
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2002,6537
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2003,6827
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2004,7210
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2005,7669
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2006,8761
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2007,9072
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2008,9792
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2009,10197
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2010,10338
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2011,10595
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2012,10701
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2013,10828
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2014,10948
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2015,11272
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2016,11457
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2017,11648
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2018,12000
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2019,12532
1,Medicare/Personal Health Care ($),Region,8,Far West,,4.4,2020,12536
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,1991,3449
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,1992,3933
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,1993,4254
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,1994,4682
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,1995,5048
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,1996,5276
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,1997,5464
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,1998,5083
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,1999,5205
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2000,5369
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2001,5836
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2002,6222
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2003,6608
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2004,7186
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2005,7549
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2006,8722
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2007,9047
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2008,9473
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2009,9710
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2010,9821
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2011,9942
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2012,10006
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2013,10061
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2014,10247
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2015,10489
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2016,10612
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2017,10919
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2018,11343
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2019,11945
1,Medicare/Personal Health Care ($),State,5,Southeast,Alabama,4.4,2020,12013
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,1991,3408
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,1992,3725
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,1993,3915
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,1994,4213
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,1995,4765
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,1996,4960
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,1997,5088
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,1998,4785
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,1999,4937
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2000,5167
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2001,5382
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2002,5704
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2003,6038
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2004,7040
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2005,7195
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2006,7704
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2007,7721
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2008,8089
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2009,8617
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2010,8554
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2011,8828
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2012,8783
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2013,9091
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2014,9357
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2015,9376
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2016,9888
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2017,10117
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2018,10524
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2019,11027
1,Medicare/Personal Health Care ($),State,8,Far West,Alaska,4,2020,10600
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,1991,3454
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,1992,3559
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,1993,3784
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,1994,4035
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,1995,4292
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,1996,4529
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,1997,4601
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,1998,4437
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,1999,4551
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2000,4764
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2001,5193
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2002,5568
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2003,5981
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2004,6540
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2005,7070
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2006,8171
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2007,8617
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2008,9054
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2009,9417
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2010,9611
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2011,9921
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2012,9970
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2013,10033
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2014,10100
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2015,10279
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2016,10400
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2017,10845
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2018,11213
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2019,11495
1,Medicare/Personal Health Care ($),State,6,Southwest,Arizona,4.2,2020,11477
1,Medicare/Personal Health Care ($),State,5,Southeast,Arkansas,4.5,1991,3128
