Code,Item,Group,Region_Number,Region_Name,State_Name,Average_Annual_Percent_Growth,Year,Value
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,1991,45761
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,1992,49118
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,1993,52134
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,1994,56024
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,1995,59449
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,1996,63197
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,1997,66931
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,1998,71895
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,1999,76185
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2000,82337
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2001,89218
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2002,96967
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2003,104150
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2004,110536
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2005,117225
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2006,123940
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2007,132592
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2008,138683
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2009,144328
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2010,149731
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2011,155601
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2012,161775
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2013,165072
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2014,171981
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2015,180290
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2016,187565
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2017,192945
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2018,200391
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2019,209318
1,Personal Health Care (Millions of Dollars),Region,4,Plains,,5.6,2020,220945
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,1991,152718
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,1992,166297
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,1993,178791
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,1994,190018
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,1995,202906
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,1996,216473
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,1997,231466
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,1998,242169
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,1999,256930
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2000,278482
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2001,302326
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2002,327734
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2003,354643
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2004,384435
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2005,410689
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2006,438885
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2007,465083
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2008,485420
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2009,509574
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2010,524093
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2011,539737
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2012,564720
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2013,576965
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2014,609971
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2015,645801
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2016,675415
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2017,705209
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2018,730193
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2019,766636
1,Personal Health Care (Millions of Dollars),Region,5,Southeast,,5.9,2020,811169
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,1991,60864
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,1992,66394
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,1993,71160
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,1994,75136
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,1995,80609
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,1996,86450
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,1997,92627
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,1998,97982
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,1999,104901
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2000,112141
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2001,122800
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2002,135362
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2003,145187
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2004,155557
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2005,172105
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2006,185112
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2007,197852
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2008,210663
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2009,222392
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2010,231166
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2011,239685
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2012,251069
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2013,256312
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2014,272547
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2015,291699
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2016,304396
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2017,317009
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2018,327818
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2019,345211
1,Personal Health Care (Millions of Dollars),Region,6,Southwest,,6.4,2020,368137
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,1991,17016
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,1992,18455
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,1993,19792
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,1994,20974
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,1995,22644
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,1996,24253
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,1997,26047
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,1998,28036
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,1999,29757
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2000,32917
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2001,35893
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2002,39412
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2003,42639
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2004,45723
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2005,48704
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2006,52832
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2007,56735
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2008,59470
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2009,62253
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2010,64413
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2011,66870
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2012,69921
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2013,72306
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2014,76615
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2015,81815
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2016,86114
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2017,90853
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2018,96317
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2019,100936
1,Personal Health Care (Millions of Dollars),Region,7,Rocky Mountains,,6.5,2020,106616
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,1991,107783
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,1992,116888
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,1993,122741
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,1994,127041
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,1995,132207
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,1996,137702
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,1997,143014
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,1998,153835
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,1999,161530
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2000,171265
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2001,187384
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2002,204888
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2003,224543
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2004,240753
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2005,259917
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2006,277394
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2007,299006
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2008,316055
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2009,329586
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2010,345157
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2011,360567
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2012,378834
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2013,391717
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2014,410245
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2015,441238
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2016,462403
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2017,480126
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2018,506621
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2019,536898
1,Personal Health Care (Millions of Dollars),Region,8,Far West,,5.9,2020,570099
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,1991,10342
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,1992,11233
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,1993,11973
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,1994,12652
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,1995,13481
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,1996,14363
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,1997,15401
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,1998,15723
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,1999,16344
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2000,17459
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2001,18576
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2002,20219
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2003,22493
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2004,23734
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2005,25343
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2006,26699
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2007,27765
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2008,28781
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2009,30078
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2010,30655
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2011,31262
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2012,32740
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2013,33670
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2014,35248
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2015,37172
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2016,38778
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2017,39778
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2018,40810
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2019,42903
1,Personal Health Care (Millions of Dollars),State,5,Southeast,Alabama,5.3,2020,45673
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,1991,1456
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,1992,1551
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,1993,1651
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,1994,1805
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,1995,1865
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,1996,2061
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,1997,2220
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,1998,2363
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,1999,2546
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2000,2863
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2001,3272
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2002,3642
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2003,3955
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2004,4249
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2005,4722
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2006,5013
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2007,5390
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2008,5716
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2009,5975
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2010,6373
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2011,6749
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2012,7257
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2013,7439
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2014,7765
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2015,8462
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2016,8734
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2017,9116
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2018,9352
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2019,9702
1,Personal Health Care (Millions of Dollars),State,8,Far West,Alaska,6.9,2020,9975
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,1991,9221
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,1992,9762
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,1993,10611
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,1994,11319
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,1995,11946
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,1996,12773
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,1997,13337
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,1998,14332
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,1999,15413
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,2000,16645
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,2001,18116
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,2002,20459
1,Personal Health Care (Millions of Dollars),State,6,Southwest,Arizona,7,2003,22539
