Code,Item,Group,Region_Number,REGION_NAME,State_Name,Average_Annual_Percent_Growth,Year,Value
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2010,9888
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2011,9146
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2012,9183
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2013,9156
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2014,8611
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2015,8886
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2016,8868
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2017,8824
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2018,9197
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2019,9309
1,Medicaid/Personal Health Care ($),Region,1,New England,,2.4,2020,9390
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,1991,5442
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,1992,5772
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,1993,5946
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,1994,6191
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,1995,6486
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,1996,6864
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,1997,6889
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,1998,7762
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,1999,8104
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2000,8839
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2001,9035
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2002,9058
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2003,9277
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2004,9348
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2005,9397
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2006,9452
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2007,9772
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2008,9844
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2009,9718
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2010,9491
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2011,9518
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2012,9158
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2013,9069
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2014,9138
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2015,8635
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2016,8922
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2017,9391
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2018,9822
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2019,9958
1,Medicaid/Personal Health Care ($),Region,2,Mideast,,2,2020,9702
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,1991,3088
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,1992,3471
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,1993,3769
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,1994,3848
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,1995,4073
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,1996,4534
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,1997,5015
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,1998,5055
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,1999,5633
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2000,5890
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2001,6079
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2002,6004
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2003,5922
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2004,5930
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2005,6124
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2006,5724
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2007,6178
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2008,6070
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2009,6380
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2010,6214
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2011,5812
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2012,6029
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2013,6379
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2014,6163
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2015,6120
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2016,6035
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2017,6282
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2018,6324
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2019,6903
1,Medicaid/Personal Health Care ($),Region,3,Great Lakes,,3,2020,7245
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,1991,3893
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,1992,4324
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,1993,4345
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,1994,4588
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,1995,4692
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,1996,4930
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,1997,5111
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,1998,5569
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,1999,5687
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2000,6150
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2001,6267
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2002,6709
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2003,6825
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2004,7280
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2005,7630
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2006,7761
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2007,8147
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2008,8419
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2009,8515
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2010,8301
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2011,8079
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2012,8337
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2013,8489
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2014,8276
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2015,7889
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2016,7665
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2017,7960
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2018,8546
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2019,9148
1,Medicaid/Personal Health Care ($),Region,4,Plains,,2.9,2020,8930
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,1991,2890
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,1992,2971
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,1993,3154
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,1994,3342
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,1995,3416
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,1996,3577
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,1997,3770
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,1998,3915
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,1999,4023
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2000,4405
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2001,4676
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2002,4757
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2003,4908
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2004,5367
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2005,5388
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2006,5323
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2007,5824
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2008,5939
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2009,5922
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2010,6010
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2011,5806
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2012,5778
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2013,5833
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2014,5837
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2015,5576
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2016,5415
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2017,5672
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2018,5915
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2019,6227
1,Medicaid/Personal Health Care ($),Region,5,Southeast,,2.6,2020,6130
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,1991,2968
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,1992,3111
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,1993,3260
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,1994,3384
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,1995,3505
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,1996,3802
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,1997,4031
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,1998,4285
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,1999,4532
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2000,4568
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2001,4850
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2002,4816
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2003,4713
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2004,4935
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2005,5344
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2006,5451
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2007,5805
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2008,6051
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2009,6259
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2010,6443
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2011,6315
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2012,5954
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2013,6195
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2014,6629
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2015,6678
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2016,6625
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2017,6531
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2018,6948
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2019,7363
1,Medicaid/Personal Health Care ($),Region,6,Southwest,,3.2,2020,7503
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,1991,3736
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,1992,3760
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,1993,3852
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,1994,4014
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,1995,4331
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,1996,4814
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,1997,5333
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,1998,5708
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,1999,5953
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2000,6237
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2001,6265
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2002,6190
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2003,6066
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2004,6308
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2005,6522
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2006,6574
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2007,6981
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2008,7332
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2009,7219
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2010,7303
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2011,6807
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2012,7304
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2013,7691
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2014,7080
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2015,6962
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2016,6658
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2017,6997
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2018,7966
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2019,8645
1,Medicaid/Personal Health Care ($),Region,7,Rocky Mountains,,2.8,2020,8401
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,1991,2285
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,1992,2286
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,1993,2525
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,1994,2643
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,1995,2898
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,1996,3115
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,1997,3352
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,1998,3615
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,1999,3942
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2000,3540
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2001,3803
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2002,3742
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2003,3922
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2004,4126
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2005,4368
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2006,4338
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2007,4598
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2008,4866
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2009,4898
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2010,5021
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2011,5160
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2012,5580
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2013,5993
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2014,5412
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2015,6398
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2016,6902
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2017,6566
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2018,6620
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2019,7206
1,Medicaid/Personal Health Care ($),Region,8,Far West,,4.3,2020,7701
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,1991,2270
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,1992,2635
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,1993,2778
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,1994,2987
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,1995,3356
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,1996,3335
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,1997,3695
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,1998,3870
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,1999,3941
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2000,4517
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2001,4059
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2002,4018
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2003,4205
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2004,4263
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2005,4533
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2006,4622
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2007,4829
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2008,5051
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2009,5136
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2010,5795
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2011,4802
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2012,5064
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2013,4834
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2014,4957
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2015,4879
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2016,4596
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2017,5015
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2018,5195
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2019,5402
1,Medicaid/Personal Health Care ($),State,5,Southeast,Alabama,2.9,2020,5231
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,1991,4823
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,1992,4586
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,1993,4958
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,1994,4175
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,1995,4340
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,1996,5156
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,1997,6470
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,1998,5635
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,1999,5866
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2000,6758
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2001,7758
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2002,8931
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2003,10311
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2004,9929
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2005,10656
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2006,10290
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2007,10461
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2008,10702
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2009,11330
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2010,10666
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2011,11285
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2012,11743
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2013,11358
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2014,11605
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2015,11428
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2016,11159
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2017,9976
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2018,9598
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2019,9785
1,Medicaid/Personal Health Care ($),State,8,Far West,Alaska,2,2020,8468
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,1991,2243
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,1992,2542
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,1993,2577
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,1994,2753
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,1995,2752
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,1996,2883
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,1997,3185
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,1998,3506
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,1999,4119
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2000,3696
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2001,4059
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2002,3857
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2003,3903
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2004,4225
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2005,4542
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2006,5062
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2007,5286
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2008,5535
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2009,5600
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2010,6411
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2011,6209
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2012,5293
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2013,5446
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2014,5925
1,Medicaid/Personal Health Care ($),State,6,Southwest,Arizona,4.1,2015,5673
